DateKey,ProductKey,StoreKey,Quantity,Revenue,Cost,Profit
04102023,10,13,5,235.15,111.25,123.9
11072024,39,12,3,173.46,97.74,75.72
28032024,7,5,1,99.04,44.73,54.31
25012024,1,5,1,91.57,46.81,44.76
21102023,26,4,1,110.44,65.36,45.08
27072024,5,15,1,71.74,45.12,26.62
20082024,35,3,2,151.1,85.68,65.42
21032024,13,3,3,351.12,191.22,159.9
29072023,27,5,3,246.3,135.21,111.09
12082024,12,15,1,98.78,62.47,36.31
14122024,30,15,2,77.8,46.38,31.42
29102023,32,12,3,75.66,43.38,32.28
11082023,31,10,3,149.46,104.52,44.94
03012023,5,13,1,71.74,45.12,26.62
01062024,37,6,1,84.99,49.65,35.34
03042023,2,13,1,25.35,12.06,13.29
03062024,38,1,1,39.35,24.01,15.34
03032024,7,11,2,198.08,89.46,108.62
07052024,1,4,2,183.14,93.62,89.52
23082023,3,10,2,149.9,68.64,81.26
11092024,20,14,3,118.11,80.82,37.29
10062023,2,15,1,25.35,12.06,13.29
21122024,42,10,2,157.56,104.06,53.5
27112023,21,6,4,275.04,140.6,134.44
29112023,32,13,4,100.88,57.84,43.04
19022023,20,16,2,78.74,53.88,24.86
06062024,31,16,1,49.82,34.84,14.98
29102024,33,2,1,26.81,13.14,13.67
06052024,24,10,3,286.08,145.11,140.97
04082024,18,5,2,103.62,58.38,45.24
11112024,20,11,3,118.11,80.82,37.29
29092023,32,9,3,75.66,43.38,32.28
02082024,5,3,2,143.48,90.24,53.24
09092023,2,3,5,126.75,60.3,66.45
13072024,26,9,1,110.44,65.36,45.08
26112024,25,16,4,216.52,101.0,115.52
29112024,22,13,4,243.4,125.96,117.44
31032023,39,3,1,57.82,32.58,25.24
21032024,22,4,1,60.85,31.49,29.36
28112023,11,12,1,103.22,62.03,41.19
19052023,11,9,1,103.22,62.03,41.19
23122023,4,4,5,101.55,51.6,49.95
23082024,33,16,2,53.62,26.28,27.34
01102023,18,5,2,103.62,58.38,45.24
19012023,31,2,1,49.82,34.84,14.98
07112023,28,8,1,110.6,62.46,48.14
03062023,42,13,5,393.9,260.15,133.75
25012024,22,9,1,60.85,31.49,29.36
17092023,40,10,2,229.84,153.76,76.08
11092024,3,4,5,374.75,171.6,203.15
24072024,7,3,1,99.04,44.73,54.31
05052023,20,15,1,39.37,26.94,12.43
20122023,7,16,3,297.12,134.19,162.93
30092023,7,4,1,99.04,44.73,54.31
10092024,29,13,1,37.13,21.92,15.21
02092023,26,13,3,331.32,196.08,135.24
25032024,41,7,1,65.84,31.38,34.46
04092023,3,16,1,74.95,34.32,40.63
03062024,17,1,2,208.16,138.76,69.4
21052023,40,11,2,229.84,153.76,76.08
28122023,20,11,1,39.37,26.94,12.43
08012023,34,2,2,169.7,101.66,68.04
22042024,33,16,2,53.62,26.28,27.34
18122023,16,10,1,15.04,7.62,7.42
09052024,23,5,3,255.93,169.11,86.82
28082024,4,9,3,60.93,30.96,29.97
02032024,41,15,2,131.68,62.76,68.92
08022023,40,13,3,344.76,230.64,114.12
15082024,33,6,1,26.81,13.14,13.67
06072023,8,16,2,197.28,123.2,74.08
18082024,5,3,3,215.22,135.36,79.86
22082024,33,3,2,53.62,26.28,27.34
03042023,25,13,4,216.52,101.0,115.52
27032023,7,7,1,99.04,44.73,54.31
13022023,7,3,1,99.04,44.73,54.31
17052023,33,16,5,134.05,65.7,68.35
25022024,41,15,2,131.68,62.76,68.92
15032023,33,16,2,53.62,26.28,27.34
01072024,29,10,5,185.65,109.6,76.05
04092024,39,3,4,231.28,130.32,100.96
26052024,41,10,4,263.36,125.52,137.84
05062023,32,12,5,126.1,72.3,53.8
12092023,37,7,3,254.97,148.95,106.02
20062023,29,9,3,111.39,65.76,45.63
28122024,22,9,2,121.7,62.98,58.72
19062023,2,3,5,126.75,60.3,66.45
18112023,9,8,5,135.5,93.4,42.1
20072024,29,1,1,37.13,21.92,15.21
31032024,33,14,2,53.62,26.28,27.34
25082024,10,12,1,47.03,22.25,24.78
04092024,28,8,1,110.6,62.46,48.14
04062023,39,11,2,115.64,65.16,50.48
15122023,12,2,1,98.78,62.47,36.31
26032024,22,4,2,121.7,62.98,58.72
14102024,6,7,2,174.3,96.72,77.58
22062023,40,6,3,344.76,230.64,114.12
10012023,23,12,1,85.31,56.37,28.94
22092023,34,9,1,84.85,50.83,34.02
13032024,42,14,1,78.78,52.03,26.75
04092023,38,8,4,157.4,96.04,61.36
28102024,16,2,1,15.04,7.62,7.42
29062024,10,13,1,47.03,22.25,24.78
13052024,21,4,2,137.52,70.3,67.22
09052023,10,1,1,47.03,22.25,24.78
02112024,11,7,3,309.66,186.09,123.57
23082024,21,15,2,137.52,70.3,67.22
27082024,25,4,2,108.26,50.5,57.76
23112023,34,8,1,84.85,50.83,34.02
08022024,31,2,3,149.46,104.52,44.94
20092024,27,16,5,410.5,225.35,185.15
28082024,25,15,2,108.26,50.5,57.76
05112024,42,8,1,78.78,52.03,26.75
02092024,32,2,1,25.22,14.46,10.76
16092024,11,11,2,206.44,124.06,82.38
25122023,26,8,2,220.88,130.72,90.16
25082024,36,13,2,75.32,44.32,31.0
18122024,37,13,5,424.95,248.25,176.7
17012023,33,1,1,26.81,13.14,13.67
01102023,33,13,2,53.62,26.28,27.34
15112024,42,2,1,78.78,52.03,26.75
26042023,36,5,5,188.3,110.8,77.5
23112024,13,1,1,117.04,63.74,53.3
01042023,14,12,3,212.16,139.47,72.69
23032023,37,5,1,84.99,49.65,35.34
20112023,40,5,3,344.76,230.64,114.12
24042023,1,16,3,274.71,140.43,134.28
27022023,5,7,1,71.74,45.12,26.62
03062023,30,2,2,77.8,46.38,31.42
08022024,18,2,1,51.81,29.19,22.62
19092024,37,15,3,254.97,148.95,106.02
23092023,39,12,2,115.64,65.16,50.48
11112023,12,15,1,98.78,62.47,36.31
15122024,34,6,2,169.7,101.66,68.04
10022023,14,14,3,212.16,139.47,72.69
15042023,38,11,2,78.7,48.02,30.68
12072023,16,13,2,30.08,15.24,14.84
05022024,42,10,1,78.78,52.03,26.75
05102023,11,3,1,103.22,62.03,41.19
20122023,33,13,3,80.43,39.42,41.01
02082024,15,13,1,73.51,46.03,27.48
09122024,42,8,2,157.56,104.06,53.5
13092023,10,3,3,141.09,66.75,74.34
12102024,3,10,3,224.85,102.96,121.89
22102024,11,4,1,103.22,62.03,41.19
09042023,11,14,3,309.66,186.09,123.57
10082024,16,13,3,45.12,22.86,22.26
09102023,38,7,2,78.7,48.02,30.68
07022024,30,1,1,38.9,23.19,15.71
19042023,41,1,3,197.52,94.14,103.38
30112024,1,9,3,274.71,140.43,134.28
18072023,38,15,2,78.7,48.02,30.68
30102023,34,12,2,169.7,101.66,68.04
23112023,19,6,4,202.88,101.92,100.96
03062023,34,5,1,84.85,50.83,34.02
05072024,36,2,3,112.98,66.48,46.5
06102024,4,2,1,20.31,10.32,9.99
09022024,10,16,3,141.09,66.75,74.34
06042024,17,7,2,208.16,138.76,69.4
12052023,16,6,1,15.04,7.62,7.42
25032023,21,12,2,137.52,70.3,67.22
03022024,28,14,1,110.6,62.46,48.14
19092024,8,13,1,98.64,61.6,37.04
19042023,29,8,1,37.13,21.92,15.21
09082023,6,3,2,174.3,96.72,77.58
06072024,30,3,3,116.7,69.57,47.13
03012024,2,13,1,25.35,12.06,13.29
27052023,31,5,2,99.64,69.68,29.96
22042023,25,10,4,216.52,101.0,115.52
06092024,23,4,2,170.62,112.74,57.88
11072024,21,16,2,137.52,70.3,67.22
08052024,16,12,2,30.08,15.24,14.84
19052024,4,8,2,40.62,20.64,19.98
19042024,8,6,3,295.92,184.8,111.12
28092023,6,8,2,174.3,96.72,77.58
25022024,27,16,1,82.1,45.07,37.03
07122024,36,15,3,112.98,66.48,46.5
02012024,36,7,1,37.66,22.16,15.5
07102023,24,2,1,95.36,48.37,46.99
10102023,6,9,2,174.3,96.72,77.58
09022023,33,11,1,26.81,13.14,13.67
08072023,2,13,4,101.4,48.24,53.16
13062023,41,6,3,197.52,94.14,103.38
19062024,16,11,2,30.08,15.24,14.84
19062024,38,11,5,196.75,120.05,76.7
04012023,9,6,3,81.3,56.04,25.26
17102023,5,12,2,143.48,90.24,53.24
08032024,10,2,1,47.03,22.25,24.78
15042024,30,9,1,38.9,23.19,15.71
30062023,7,1,1,99.04,44.73,54.31
05092023,29,16,2,74.26,43.84,30.42
19092024,2,6,1,25.35,12.06,13.29
06102023,20,14,4,157.48,107.76,49.72
03082024,4,8,1,20.31,10.32,9.99
11092023,28,2,2,221.2,124.92,96.28
30062023,8,3,3,295.92,184.8,111.12
11112024,35,10,3,226.65,128.52,98.13
23052024,2,15,5,126.75,60.3,66.45
30112024,41,10,1,65.84,31.38,34.46
19072024,28,7,1,110.6,62.46,48.14
22112023,11,13,4,412.88,248.12,164.76
23122023,36,16,3,112.98,66.48,46.5
11102024,9,13,3,81.3,56.04,25.26
10112024,38,11,3,118.05,72.03,46.02
26012024,1,12,1,91.57,46.81,44.76
06092024,27,1,2,164.2,90.14,74.06
26032023,3,5,1,74.95,34.32,40.63
13112023,39,11,4,231.28,130.32,100.96
31072023,9,6,3,81.3,56.04,25.26
29052024,40,10,1,114.92,76.88,38.04
19012024,28,7,1,110.6,62.46,48.14
21112024,21,13,4,275.04,140.6,134.44
08122023,28,10,2,221.2,124.92,96.28
07022023,24,10,4,381.44,193.48,187.96
25052024,18,13,2,103.62,58.38,45.24
24022024,9,7,1,27.1,18.68,8.42
18062023,26,3,2,220.88,130.72,90.16
09122023,24,14,3,286.08,145.11,140.97
02112023,6,7,1,87.15,48.36,38.79
25062024,12,1,3,296.34,187.41,108.93
02122024,36,11,2,75.32,44.32,31.0
20062024,9,4,2,54.2,37.36,16.84
22042023,10,15,2,94.06,44.5,49.56
15022024,3,7,2,149.9,68.64,81.26
25072023,29,7,1,37.13,21.92,15.21
04072023,7,4,1,99.04,44.73,54.31
17012024,26,1,1,110.44,65.36,45.08
10052024,8,15,1,98.64,61.6,37.04
14012024,13,14,2,234.08,127.48,106.6
16022023,35,15,1,75.55,42.84,32.71
04072024,19,8,4,202.88,101.92,100.96
11062024,22,4,1,60.85,31.49,29.36
18052024,16,2,2,30.08,15.24,14.84
22012023,15,4,3,220.53,138.09,82.44
01082023,2,8,3,76.05,36.18,39.87
06112023,38,8,4,157.4,96.04,61.36
22102024,21,5,2,137.52,70.3,67.22
29092023,30,16,4,155.6,92.76,62.84
24072024,7,15,3,297.12,134.19,162.93
21072023,31,2,1,49.82,34.84,14.98
01022023,41,7,1,65.84,31.38,34.46
18032024,41,3,5,329.2,156.9,172.3
11062023,35,6,4,302.2,171.36,130.84
11092023,4,9,5,101.55,51.6,49.95
04062024,34,13,3,254.55,152.49,102.06
12102024,1,16,3,274.71,140.43,134.28
24042024,10,5,1,47.03,22.25,24.78
10012023,30,9,1,38.9,23.19,15.71
26122024,32,4,3,75.66,43.38,32.28
19052024,3,9,3,224.85,102.96,121.89
13072024,10,1,1,47.03,22.25,24.78
11032024,9,4,4,108.4,74.72,33.68
21042023,17,15,5,520.4,346.9,173.5
02062023,3,11,3,224.85,102.96,121.89
26092024,27,14,2,164.2,90.14,74.06
12042023,35,1,4,302.2,171.36,130.84
10072023,4,12,1,20.31,10.32,9.99
29122024,4,16,1,20.31,10.32,9.99
16072024,32,13,2,50.44,28.92,21.52
22032023,38,9,2,78.7,48.02,30.68
03052024,11,8,1,103.22,62.03,41.19
29032023,39,16,2,115.64,65.16,50.48
13072023,6,8,1,87.15,48.36,38.79
14042023,35,14,1,75.55,42.84,32.71
06042023,32,15,1,25.22,14.46,10.76
27022024,23,16,1,85.31,56.37,28.94
17072023,42,7,1,78.78,52.03,26.75
01012023,37,9,1,84.99,49.65,35.34
11022024,26,15,1,110.44,65.36,45.08
13012024,34,11,1,84.85,50.83,34.02
16062023,38,11,1,39.35,24.01,15.34
23052024,11,13,1,103.22,62.03,41.19
29092024,21,3,5,343.8,175.75,168.05
09112023,24,7,1,95.36,48.37,46.99
15082024,15,6,4,294.04,184.12,109.92
22022024,3,5,1,74.95,34.32,40.63
11112024,2,15,5,126.75,60.3,66.45
21042024,7,9,2,198.08,89.46,108.62
14032023,5,4,2,143.48,90.24,53.24
21052023,40,3,2,229.84,153.76,76.08
04082024,29,13,4,148.52,87.68,60.84
19092023,41,11,1,65.84,31.38,34.46
06122023,32,3,3,75.66,43.38,32.28
04112023,30,16,4,155.6,92.76,62.84
02092023,8,2,5,493.2,308.0,185.2
29052024,32,1,1,25.22,14.46,10.76
03122023,42,3,3,236.34,156.09,80.25
28072024,2,8,1,25.35,12.06,13.29
14072024,10,12,3,141.09,66.75,74.34
17032023,37,6,2,169.98,99.3,70.68
24062023,3,2,1,74.95,34.32,40.63
19042023,23,8,1,85.31,56.37,28.94
02072023,34,16,1,84.85,50.83,34.02
11072023,18,13,1,51.81,29.19,22.62
06032023,33,5,1,26.81,13.14,13.67
18042024,33,12,3,80.43,39.42,41.01
10042023,17,4,2,208.16,138.76,69.4
27062024,6,14,5,435.75,241.8,193.95
08052023,13,1,2,234.08,127.48,106.6
27032024,21,12,2,137.52,70.3,67.22
04012024,31,13,1,49.82,34.84,14.98
12022023,21,1,1,68.76,35.15,33.61
23022024,33,4,1,26.81,13.14,13.67
02052024,28,12,1,110.6,62.46,48.14
19032023,6,15,1,87.15,48.36,38.79
27092023,8,13,4,394.56,246.4,148.16
04112024,13,9,1,117.04,63.74,53.3
01122024,34,10,5,424.25,254.15,170.1
28122024,40,10,2,229.84,153.76,76.08
11112023,22,6,3,182.55,94.47,88.08
17062023,1,1,2,183.14,93.62,89.52
05122023,13,12,2,234.08,127.48,106.6
12072023,1,8,2,183.14,93.62,89.52
28032024,10,12,1,47.03,22.25,24.78
10102023,5,9,2,143.48,90.24,53.24
02122023,20,16,2,78.74,53.88,24.86
25012024,13,2,1,117.04,63.74,53.3
08062024,37,16,1,84.99,49.65,35.34
28082023,10,16,3,141.09,66.75,74.34
27042024,3,6,1,74.95,34.32,40.63
20102024,34,15,2,169.7,101.66,68.04
16122024,34,7,2,169.7,101.66,68.04
14082024,30,11,5,194.5,115.95,78.55
08072024,37,13,1,84.99,49.65,35.34
02042024,4,1,4,81.24,41.28,39.96
30032023,34,14,1,84.85,50.83,34.02
21102024,32,11,1,25.22,14.46,10.76
05042023,21,5,3,206.28,105.45,100.83
27032024,41,16,2,131.68,62.76,68.92
03032024,24,11,2,190.72,96.74,93.98
31052023,9,11,3,81.3,56.04,25.26
28052024,41,5,2,131.68,62.76,68.92
11012024,24,3,1,95.36,48.37,46.99
22012023,25,2,1,54.13,25.25,28.88
09112023,36,14,3,112.98,66.48,46.5
02062024,8,1,3,295.92,184.8,111.12
25072023,41,15,1,65.84,31.38,34.46
10012024,29,6,1,37.13,21.92,15.21
26032024,25,7,2,108.26,50.5,57.76
17092024,35,2,2,151.1,85.68,65.42
17082024,38,2,2,78.7,48.02,30.68
28062023,28,15,1,110.6,62.46,48.14
29072023,19,5,2,101.44,50.96,50.48
14052024,32,5,1,25.22,14.46,10.76
08042024,37,13,3,254.97,148.95,106.02
04052023,28,3,3,331.8,187.38,144.42
23042023,35,3,1,75.55,42.84,32.71
12012023,8,15,2,197.28,123.2,74.08
06052023,41,1,5,329.2,156.9,172.3
18072024,23,3,4,341.24,225.48,115.76
27112023,40,9,1,114.92,76.88,38.04
10102023,23,2,1,85.31,56.37,28.94
20052023,32,1,1,25.22,14.46,10.76
05022024,10,9,1,47.03,22.25,24.78
07042023,17,16,2,208.16,138.76,69.4
31052024,35,16,1,75.55,42.84,32.71
22072024,35,5,2,151.1,85.68,65.42
10032023,3,8,4,299.8,137.28,162.52
28042023,36,11,5,188.3,110.8,77.5
28022023,29,4,1,37.13,21.92,15.21
02022023,27,8,2,164.2,90.14,74.06
14112023,31,12,3,149.46,104.52,44.94
19022023,34,5,1,84.85,50.83,34.02
03052024,12,6,1,98.78,62.47,36.31
19012023,37,6,1,84.99,49.65,35.34
26122024,25,6,2,108.26,50.5,57.76
16072023,2,2,4,101.4,48.24,53.16
25032024,30,10,1,38.9,23.19,15.71
12072024,9,10,4,108.4,74.72,33.68
09112024,23,9,5,426.55,281.85,144.7
27032024,9,7,2,54.2,37.36,16.84
16102023,20,3,2,78.74,53.88,24.86
21052023,1,2,2,183.14,93.62,89.52
25032023,39,4,1,57.82,32.58,25.24
24112024,23,8,3,255.93,169.11,86.82
26012024,18,9,1,51.81,29.19,22.62
13082024,42,10,2,157.56,104.06,53.5
03082023,32,2,2,50.44,28.92,21.52
09062024,9,16,3,81.3,56.04,25.26
03082023,11,14,2,206.44,124.06,82.38
07022024,1,6,1,91.57,46.81,44.76
08052023,11,8,2,206.44,124.06,82.38
21042024,33,3,2,53.62,26.28,27.34
08022024,30,11,2,77.8,46.38,31.42
29012023,5,9,1,71.74,45.12,26.62
04122023,1,4,5,457.85,234.05,223.8
14122024,10,5,2,94.06,44.5,49.56
27122023,13,14,5,585.2,318.7,266.5
22072024,27,12,3,246.3,135.21,111.09
27012024,8,7,3,295.92,184.8,111.12
06082023,28,14,3,331.8,187.38,144.42
27072024,2,11,2,50.7,24.12,26.58
30102024,12,11,1,98.78,62.47,36.31
21072023,27,5,5,410.5,225.35,185.15
17012023,13,16,1,117.04,63.74,53.3
18112023,22,4,1,60.85,31.49,29.36
01062024,40,4,3,344.76,230.64,114.12
23072024,15,5,4,294.04,184.12,109.92
21112023,31,3,3,149.46,104.52,44.94
16022024,7,9,3,297.12,134.19,162.93
14112023,39,12,1,57.82,32.58,25.24
11112024,35,2,1,75.55,42.84,32.71
23032023,7,16,2,198.08,89.46,108.62
18042024,12,12,2,197.56,124.94,72.62
12042024,14,7,2,141.44,92.98,48.46
29022024,34,4,1,84.85,50.83,34.02
31122024,39,8,3,173.46,97.74,75.72
19112024,9,7,3,81.3,56.04,25.26
23072023,33,8,5,134.05,65.7,68.35
05082024,12,4,3,296.34,187.41,108.93
22012024,34,11,1,84.85,50.83,34.02
08042023,27,2,4,328.4,180.28,148.12
11122023,22,7,2,121.7,62.98,58.72
27072023,18,12,5,259.05,145.95,113.1
28052024,18,9,1,51.81,29.19,22.62
27092024,37,6,5,424.95,248.25,176.7
08082024,7,7,1,99.04,44.73,54.31
15062023,4,6,1,20.31,10.32,9.99
22012023,16,2,2,30.08,15.24,14.84
03062023,22,13,1,60.85,31.49,29.36
14032024,36,9,1,37.66,22.16,15.5
22102023,20,5,2,78.74,53.88,24.86
07082023,31,12,3,149.46,104.52,44.94
30102024,33,15,1,26.81,13.14,13.67
09052024,13,16,4,468.16,254.96,213.2
18082023,20,3,1,39.37,26.94,12.43
20012023,41,4,1,65.84,31.38,34.46
06072024,42,4,1,78.78,52.03,26.75
28052023,38,13,2,78.7,48.02,30.68
18042023,22,12,2,121.7,62.98,58.72
07022024,39,9,1,57.82,32.58,25.24
18082024,23,11,3,255.93,169.11,86.82
27042024,33,5,3,80.43,39.42,41.01
02012024,41,2,2,131.68,62.76,68.92
18022024,30,6,1,38.9,23.19,15.71
05112023,14,12,5,353.6,232.45,121.15
14052023,36,14,3,112.98,66.48,46.5
19122024,8,7,5,493.2,308.0,185.2
10102023,22,8,3,182.55,94.47,88.08
14032023,4,5,1,20.31,10.32,9.99
25042024,35,8,2,151.1,85.68,65.42
18122023,8,8,5,493.2,308.0,185.2
13072024,34,14,2,169.7,101.66,68.04
22112023,22,4,1,60.85,31.49,29.36
18032024,25,7,4,216.52,101.0,115.52
10042023,25,12,3,162.39,75.75,86.64
28022023,40,13,3,344.76,230.64,114.12
22052024,40,9,2,229.84,153.76,76.08
15092023,17,10,1,104.08,69.38,34.7
17022024,16,4,1,15.04,7.62,7.42
27032024,39,9,1,57.82,32.58,25.24
06032023,15,12,2,147.02,92.06,54.96
17082024,17,4,3,312.24,208.14,104.1
03062023,35,1,2,151.1,85.68,65.42
23092023,33,4,2,53.62,26.28,27.34
20032023,40,2,2,229.84,153.76,76.08
11112023,39,6,1,57.82,32.58,25.24
23102024,18,13,5,259.05,145.95,113.1
13072024,30,15,2,77.8,46.38,31.42
05092023,23,15,5,426.55,281.85,144.7
01092024,37,8,1,84.99,49.65,35.34
18022024,7,6,1,99.04,44.73,54.31
25012023,10,9,1,47.03,22.25,24.78
11102023,16,6,5,75.2,38.1,37.1
24032024,28,11,2,221.2,124.92,96.28
28102023,23,7,2,170.62,112.74,57.88
09032023,34,12,1,84.85,50.83,34.02
07012023,18,5,1,51.81,29.19,22.62
17052023,23,8,1,85.31,56.37,28.94
13062023,20,2,1,39.37,26.94,12.43
24032023,31,2,2,99.64,69.68,29.96
11102024,14,11,2,141.44,92.98,48.46
24022024,23,8,1,85.31,56.37,28.94
14032023,2,6,1,25.35,12.06,13.29
25082023,29,2,1,37.13,21.92,15.21
15022023,9,6,3,81.3,56.04,25.26
09092024,33,13,5,134.05,65.7,68.35
19092023,12,11,2,197.56,124.94,72.62
25062023,19,8,4,202.88,101.92,100.96
15062023,42,6,1,78.78,52.03,26.75
18102024,20,9,3,118.11,80.82,37.29
05012024,37,6,4,339.96,198.6,141.36
23022023,31,14,1,49.82,34.84,14.98
20112024,35,3,5,377.75,214.2,163.55
23022024,41,9,1,65.84,31.38,34.46
21052024,21,10,3,206.28,105.45,100.83
07122023,13,15,5,585.2,318.7,266.5
07052023,39,5,1,57.82,32.58,25.24
13022024,27,6,1,82.1,45.07,37.03
02012024,25,4,1,54.13,25.25,28.88
28092023,2,3,1,25.35,12.06,13.29
05102024,35,10,2,151.1,85.68,65.42
27082024,8,14,5,493.2,308.0,185.2
14012024,33,5,1,26.81,13.14,13.67
14032023,25,12,2,108.26,50.5,57.76
05092023,21,3,2,137.52,70.3,67.22
12022023,36,13,5,188.3,110.8,77.5
12012024,13,2,2,234.08,127.48,106.6
10022023,9,15,1,27.1,18.68,8.42
19062023,35,6,2,151.1,85.68,65.42
31072023,36,14,2,75.32,44.32,31.0
07052024,10,8,2,94.06,44.5,49.56
10112024,5,14,1,71.74,45.12,26.62
08022023,31,3,1,49.82,34.84,14.98
04012024,24,6,1,95.36,48.37,46.99
31052023,32,11,1,25.22,14.46,10.76
21042023,3,16,2,149.9,68.64,81.26
24042024,16,14,2,30.08,15.24,14.84
11032024,41,9,2,131.68,62.76,68.92
16022023,20,15,1,39.37,26.94,12.43
28072024,24,14,2,190.72,96.74,93.98
01012024,34,1,3,254.55,152.49,102.06
10032023,23,3,2,170.62,112.74,57.88
26102023,38,13,2,78.7,48.02,30.68
23102023,2,2,2,50.7,24.12,26.58
22072023,41,12,2,131.68,62.76,68.92
02032023,5,8,2,143.48,90.24,53.24
10112023,18,9,5,259.05,145.95,113.1
10062023,29,10,4,148.52,87.68,60.84
27112023,10,6,4,188.12,89.0,99.12
11062024,42,3,2,157.56,104.06,53.5
04122023,42,10,2,157.56,104.06,53.5
28082024,16,8,1,15.04,7.62,7.42
31102023,23,10,2,170.62,112.74,57.88
17052024,30,15,3,116.7,69.57,47.13
11102024,6,7,2,174.3,96.72,77.58
04122023,36,14,3,112.98,66.48,46.5
03072024,20,2,2,78.74,53.88,24.86
30092024,16,11,4,60.16,30.48,29.68
02102023,28,7,4,442.4,249.84,192.56
13062023,26,1,4,441.76,261.44,180.32
18032024,22,8,3,182.55,94.47,88.08
15112023,11,12,1,103.22,62.03,41.19
11082024,1,5,1,91.57,46.81,44.76
18052024,5,9,1,71.74,45.12,26.62
16112024,41,12,1,65.84,31.38,34.46
22012024,42,11,1,78.78,52.03,26.75
25082024,36,12,4,150.64,88.64,62.0
21112024,2,3,3,76.05,36.18,39.87
08052024,6,12,2,174.3,96.72,77.58
04052024,27,7,4,328.4,180.28,148.12
21122024,26,8,2,220.88,130.72,90.16
14032023,35,1,1,75.55,42.84,32.71
23052024,13,14,3,351.12,191.22,159.9
25012024,12,6,1,98.78,62.47,36.31
10092024,18,14,2,103.62,58.38,45.24
22102023,38,11,1,39.35,24.01,15.34
04012024,42,2,1,78.78,52.03,26.75
24112024,6,8,5,435.75,241.8,193.95
02072024,28,6,1,110.6,62.46,48.14
10102024,28,11,2,221.2,124.92,96.28
21072024,25,15,1,54.13,25.25,28.88
06072023,5,11,1,71.74,45.12,26.62
20032024,15,12,1,73.51,46.03,27.48
23072024,9,3,1,27.1,18.68,8.42
29122023,2,4,1,25.35,12.06,13.29
03052023,9,7,4,108.4,74.72,33.68
07072023,26,9,1,110.44,65.36,45.08
10112024,23,11,1,85.31,56.37,28.94
24022024,28,10,1,110.6,62.46,48.14
17092024,6,2,4,348.6,193.44,155.16
09092023,4,9,4,81.24,41.28,39.96
10092024,30,15,2,77.8,46.38,31.42
02072024,18,6,2,103.62,58.38,45.24
01122023,30,2,2,77.8,46.38,31.42
02042023,27,8,1,82.1,45.07,37.03
13062024,31,4,1,49.82,34.84,14.98
04032023,39,11,4,231.28,130.32,100.96
23102024,30,13,1,38.9,23.19,15.71
26052024,37,15,5,424.95,248.25,176.7
19052023,12,8,1,98.78,62.47,36.31
28112024,17,16,1,104.08,69.38,34.7
04072023,34,11,1,84.85,50.83,34.02
24072023,28,7,1,110.6,62.46,48.14
02082023,4,7,2,40.62,20.64,19.98
13092023,34,11,2,169.7,101.66,68.04
15052023,14,13,1,70.72,46.49,24.23
26072024,13,14,3,351.12,191.22,159.9
29032023,3,7,2,149.9,68.64,81.26
26072023,21,2,3,206.28,105.45,100.83
09052023,16,8,1,15.04,7.62,7.42
03012023,38,2,1,39.35,24.01,15.34
01052023,26,3,2,220.88,130.72,90.16
20012024,6,10,1,87.15,48.36,38.79
05092024,18,7,2,103.62,58.38,45.24
07022023,41,7,1,65.84,31.38,34.46
07122023,6,12,2,174.3,96.72,77.58
06102024,41,7,1,65.84,31.38,34.46
14122024,25,4,5,270.65,126.25,144.4
21012023,24,5,1,95.36,48.37,46.99
30082023,30,7,1,38.9,23.19,15.71
30032024,23,8,1,85.31,56.37,28.94
12092024,8,16,1,98.64,61.6,37.04
30102023,9,3,1,27.1,18.68,8.42
18082024,6,6,3,261.45,145.08,116.37
17082024,33,12,3,80.43,39.42,41.01
10032023,33,9,2,53.62,26.28,27.34
09052023,7,10,2,198.08,89.46,108.62
15072023,42,14,1,78.78,52.03,26.75
20052023,18,11,5,259.05,145.95,113.1
19032024,6,12,1,87.15,48.36,38.79
10102023,37,5,3,254.97,148.95,106.02
08112023,21,4,1,68.76,35.15,33.61
18062024,26,9,2,220.88,130.72,90.16
26102024,15,4,1,73.51,46.03,27.48
04102023,30,3,1,38.9,23.19,15.71
02032023,11,13,2,206.44,124.06,82.38
15112023,8,7,1,98.64,61.6,37.04
21022023,5,16,1,71.74,45.12,26.62
02062023,8,5,1,98.64,61.6,37.04
07112023,5,1,4,286.96,180.48,106.48
27062024,10,8,1,47.03,22.25,24.78
20072024,15,11,2,147.02,92.06,54.96
24012024,38,1,2,78.7,48.02,30.68
01072024,3,9,5,374.75,171.6,203.15
13092024,41,1,4,263.36,125.52,137.84
26062023,10,4,2,94.06,44.5,49.56
28122023,7,10,3,297.12,134.19,162.93
10112023,24,4,1,95.36,48.37,46.99
07042023,26,11,2,220.88,130.72,90.16
01082023,34,14,4,339.4,203.32,136.08
17052023,8,9,1,98.64,61.6,37.04
06012023,39,1,1,57.82,32.58,25.24
19042023,5,10,1,71.74,45.12,26.62
30062024,36,13,3,112.98,66.48,46.5
08022023,26,9,3,331.32,196.08,135.24
23102024,10,16,1,47.03,22.25,24.78
29022024,33,4,1,26.81,13.14,13.67
21092024,36,7,2,75.32,44.32,31.0
18092023,31,9,3,149.46,104.52,44.94
01032024,38,11,1,39.35,24.01,15.34
28032023,25,7,2,108.26,50.5,57.76
09042024,13,2,5,585.2,318.7,266.5
17032023,1,6,3,274.71,140.43,134.28
15042024,36,13,1,37.66,22.16,15.5
